Shell for /hpcfs/juno/junogpu/xuhangkun/SoftWare/VsCode/.local/share/virtualenvs/tianchi_channel_1-2IKVIXD7 already activated.
No action taken to avoid nested environments.
If the cuda is avaliable ?
True
Start getting data...
Finish getting data ~ v ~
[Info] Training performance will be written to file: ./user_data/model_data/TextRCNN/TextRCNN_train.csv
Namespace(batch_size=128, bert_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', dropout=0.5, eda_alpha=0.0, epoch=100, fold_index=-1, fold_k=5, frazing_bert_encode=False, hidden_size=128, input='./tcdata/train.csv', label_smoothing=0.0, lr=0.0005, lstm_layer=2, max_len=100, model='TextRCNN', n_aug=0.0, nclass=29, nemb=100, no_word2vec_pretrain=True, ntokens=859, output_dir='./user_data/model_data/TextRCNN', pad_token=858, save_mode='best', save_per_epoch=5, save_start_epoch=5, seed=None, stop_early=False, tokenizer_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', word2vec_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/word_pretrain/word2vector.model')
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
0th fold (total : 5)
Create model...
TextRCNNModel(
  (embed): Embedding(859, 100, padding_idx=858)
  (emb_dropout_layer): Dropout(p=0.5, inplace=False)
  (lstm): LSTM(100, 128, num_layers=2, batch_first=True, dropout=0.1, bidirectional=True)
  (W2): Linear(in_features=356, out_features=256, bias=True)
  (final_dropout_layer): Dropout(p=0.5, inplace=False)
  (fc): Linear(in_features=256, out_features=29, bias=True)
  (sigmoid): Sigmoid()
)
Start training...
[ Epoch 33 ]  - Training     loss : 0.06001 , acc : 0.977 , elapse : 0.23831 min  - Validation   loss : 0.05315 , acc : 0.982 , elapse : 0.04465 min    - [Info] The checkpoint file has been updated.
[ Epoch 34 ]  - Training     loss : 0.05831 , acc : 0.977 , elapse : 0.23860 min  - Validation   loss : 0.05329 , acc : 0.983 , elapse : 0.04468 min
[ Epoch 35 ]  - Training     loss : 0.05764 , acc : 0.978 , elapse : 0.23830 min  - Validation   loss : 0.05172 , acc : 0.983 , elapse : 0.04458 min    - [Info] The checkpoint file has been updated.
[ Epoch 36 ]  - Training     loss : 0.05625 , acc : 0.978 , elapse : 0.23849 min  - Validation   loss : 0.05073 , acc : 0.983 , elapse : 0.04460 min
[ Epoch 37 ]  - Training     loss : 0.05550 , acc : 0.978 , elapse : 0.23812 min  - Validation   loss : 0.05053 , acc : 0.984 , elapse : 0.04472 min    - [Info] The checkpoint file has been updated.
[ Epoch 38 ]  - Training     loss : 0.05517 , acc : 0.979 , elapse : 0.23821 min  - Validation   loss : 0.05008 , acc : 0.983 , elapse : 0.04462 min
[ Epoch 39 ]  - Training     loss : 0.05411 , acc : 0.979 , elapse : 0.23826 min  - Validation   loss : 0.04821 , acc : 0.984 , elapse : 0.04471 min    - [Info] The checkpoint file has been updated.
[ Epoch 40 ]  - Training     loss : 0.05197 , acc : 0.979 , elapse : 0.23852 min  - Validation   loss : 0.04809 , acc : 0.984 , elapse : 0.04469 min    - [Info] The checkpoint file has been updated.
[ Epoch 41 ]  - Training     loss : 0.05260 , acc : 0.979 , elapse : 0.23847 min  - Validation   loss : 0.04846 , acc : 0.984 , elapse : 0.04466 min
[ Epoch 42 ]  - Training     loss : 0.05230 , acc : 0.979 , elapse : 0.23884 min  - Validation   loss : 0.04822 , acc : 0.984 , elapse : 0.04482 min
